company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes,departure_delay_minutes,pax_load,load_factor,transfer_bags,origin_bags,total_checked_bags,transfer_bag_ratio,total_ssr_count,ssr_category
UA,2618,2025-08-10,ORD,STL,2025-08-10 14:23:00+00:00,2025-08-10 15:47:00+00:00,2025-08-10 14:24:00+00:00,2025-08-10 16:12:00+00:00,150,A320-200,Mainline,68,104,46,1.0,136,0.9066666666666666,83.0,13.0,96.0,0.8645833333333334,2.0,Medium SSR (1-5)
UA,580,2025-08-01,ORD,PDX,2025-08-01 16:13:00+00:00,2025-08-01 18:45:00+00:00,2025-08-01 16:18:00+00:00,2025-08-01 18:23:00+00:00,179,B737-900,Mainline,78,100,56,5.0,179,1.0,62.0,31.0,93.0,0.6666666666666666,4.0,Medium SSR (1-5)
OO,5250,2025-08-14,ORD,BNA,2025-08-14 17:50:00+00:00,2025-08-14 19:39:00+00:00,2025-08-14 17:49:00+00:00,2025-08-14 19:33:00+00:00,76,ERJ-175,Express,65,72,34,-1.0,75,0.986842105263158,10.0,19.0,29.0,0.3448275862068966,0.0,Low SSR (0)
UA,2099,2025-08-10,ORD,IAH,2025-08-10 09:46:00+00:00,2025-08-10 12:40:00+00:00,2025-08-10 09:48:00+00:00,2025-08-10 12:35:00+00:00,179,B737-900,Mainline,593,626,56,2.0,178,0.994413407821229,63.0,50.0,113.0,0.5575221238938053,3.0,Medium SSR (1-5)
UA,411,2025-08-05,ORD,DTW,2025-08-05 10:45:00+00:00,2025-08-05 13:14:00+00:00,2025-08-05 10:39:00+00:00,2025-08-05 12:46:00+00:00,126,B737-700,Mainline,82,73,43,-6.0,116,0.9206349206349206,44.0,12.0,56.0,0.7857142857142857,2.0,Medium SSR (1-5)
UA,3,2025-08-04,ORD,ZRH,2025-08-04 15:55:00+00:00,2025-08-05 07:45:00+00:00,2025-08-04 16:04:00+00:00,2025-08-05 07:33:00+00:00,167,B767-300,Mainline,270,263,145,9.0,151,0.9041916167664672,81.0,58.0,139.0,0.5827338129496403,3.0,Medium SSR (1-5)
UA,2232,2025-08-11,ORD,MSP,2025-08-11 07:24:00+00:00,2025-08-11 09:03:00+00:00,2025-08-11 07:40:00+00:00,2025-08-11 09:03:00+00:00,166,B737-800,Mainline,96,62,57,16.0,166,1.0,3.0,54.0,57.0,0.0526315789473684,0.0,Low SSR (0)
UA,2226,2025-08-14,ORD,CLE,2025-08-14 14:27:00+00:00,2025-08-14 16:54:00+00:00,2025-08-14 14:28:00+00:00,2025-08-14 16:43:00+00:00,179,B737-900,Mainline,72,100,56,1.0,178,0.994413407821229,90.0,49.0,139.0,0.6474820143884892,5.0,Medium SSR (1-5)
YX,3707,2025-08-02,ORD,IND,2025-08-02 19:45:00+00:00,2025-08-02 22:00:00+00:00,2025-08-02 19:43:00+00:00,2025-08-02 21:35:00+00:00,76,ERJ-175,Express,52,45,39,-2.0,66,0.868421052631579,27.0,1.0,28.0,0.9642857142857144,3.0,Medium SSR (1-5)
YX,3716,2025-08-06,ORD,CMH,2025-08-06 18:20:00+00:00,2025-08-06 20:57:00+00:00,2025-08-06 18:17:00+00:00,2025-08-06 20:34:00+00:00,76,ERJ-175,Express,47,45,34,-3.0,76,1.0,29.0,7.0,36.0,0.8055555555555556,1.0,Medium SSR (1-5)
UA,1660,2025-08-02,ORD,SFO,2025-08-02 16:50:00+00:00,2025-08-02 19:36:00+00:00,2025-08-02 16:52:00+00:00,2025-08-02 19:17:00+00:00,234,B757-300,Mainline,118,132,66,2.0,234,1.0,63.0,110.0,173.0,0.3641618497109826,2.0,Medium SSR (1-5)
UA,307,2025-08-08,ORD,COS,2025-08-08 09:15:00+00:00,2025-08-08 11:08:00+00:00,2025-08-08 09:08:00+00:00,2025-08-08 11:08:00+00:00,126,B737-700,Mainline,98,100,43,-7.0,125,0.992063492063492,51.0,31.0,82.0,0.6219512195121951,3.0,Medium SSR (1-5)
UA,714,2025-08-07,ORD,MDT,2025-08-07 18:14:00+00:00,2025-08-07 21:11:00+00:00,2025-08-07 21:05:00+00:00,2025-08-07 23:47:00+00:00,126,A319-100,Mainline,-131,45,43,171.0,103,0.8174603174603174,52.0,3.0,55.0,0.9454545454545454,2.0,Medium SSR (1-5)
YX,3610,2025-08-02,ORD,YQB,2025-08-02 10:39:00+00:00,2025-08-02 14:16:00+00:00,2025-08-02 10:46:00+00:00,2025-08-02 14:19:00+00:00,76,ERJ-175,Express,69,77,42,7.0,71,0.9342105263157896,16.0,23.0,39.0,0.4102564102564102,1.0,Medium SSR (1-5)
UA,2378,2025-08-04,ORD,LAX,2025-08-04 21:42:00+00:00,2025-08-05 00:15:00+00:00,2025-08-04 21:37:00+00:00,2025-08-05 00:01:00+00:00,200,A321-2NX,Mainline,77,84,62,-5.0,200,1.0,38.0,81.0,119.0,0.3193277310924369,0.0,Low SSR (0)
YX,3718,2025-08-07,ORD,MSN,2025-08-07 09:02:00+00:00,2025-08-07 10:13:00+00:00,2025-08-07 08:59:00+00:00,2025-08-07 09:52:00+00:00,76,ERJ-175,Express,85,95,34,-3.0,65,0.8552631578947368,35.0,4.0,39.0,0.8974358974358975,2.0,Medium SSR (1-5)
UA,1452,2025-08-02,ORD,PVR,2025-08-02 08:45:00+00:00,2025-08-02 12:13:00+00:00,2025-08-02 08:43:00+00:00,2025-08-02 11:59:00+00:00,150,A320-200,Mainline,64,60,60,-2.0,147,0.98,21.0,92.0,113.0,0.1858407079646017,9.0,High SSR (>5)
G7,4502,2025-08-10,ORD,LEX,2025-08-10 10:50:00+00:00,2025-08-10 13:21:00+00:00,2025-08-10 11:02:00+00:00,2025-08-10 13:23:00+00:00,50,CRJ-550,Express,62,27,29,12.0,48,0.96,43.0,3.0,46.0,0.9347826086956522,0.0,Low SSR (0)
G7,4554,2025-08-05,ORD,GRB,2025-08-05 14:00:00+00:00,2025-08-05 15:11:00+00:00,2025-08-05 13:56:00+00:00,2025-08-05 14:58:00+00:00,50,CRJ-550,Express,71,97,29,-4.0,43,0.86,17.0,2.0,19.0,0.8947368421052632,3.0,Medium SSR (1-5)
OO,5262,2025-08-11,ORD,LNK,2025-08-11 12:45:00+00:00,2025-08-11 14:35:00+00:00,2025-08-11 12:36:00+00:00,2025-08-11 14:09:00+00:00,50,CRJ-200,Express,40,52,29,-9.0,49,0.98,13.0,26.0,39.0,0.3333333333333333,0.0,Low SSR (0)
UA,2628,2025-08-10,ORD,BNA,2025-08-10 21:30:00+00:00,2025-08-10 23:20:00+00:00,2025-08-10 21:41:00+00:00,2025-08-10 23:07:00+00:00,126,B737-700,Mainline,74,68,43,11.0,120,0.9523809523809524,21.0,22.0,43.0,0.4883720930232558,2.0,Medium SSR (1-5)
OO,5360,2025-08-09,ORD,MBS,2025-08-09 13:55:00+00:00,2025-08-09 16:10:00+00:00,2025-08-09 15:18:00+00:00,2025-08-09 17:21:00+00:00,50,CRJ-550,Express,40,92,29,83.0,40,0.8,18.0,4.0,22.0,0.8181818181818182,1.0,Medium SSR (1-5)
OO,5841,2025-08-09,ORD,MEM,2025-08-09 12:48:00+00:00,2025-08-09 14:46:00+00:00,2025-08-09 13:05:00+00:00,2025-08-09 15:11:00+00:00,70,ERJ-175,Express,47,91,39,17.0,55,0.7857142857142857,36.0,12.0,48.0,0.75,5.0,Medium SSR (1-5)
OO,5526,2025-08-02,ORD,ATW,2025-08-02 18:05:00+00:00,2025-08-02 19:18:00+00:00,2025-08-02 18:00:00+00:00,2025-08-02 19:26:00+00:00,50,CRJ-200,Express,55,54,29,-5.0,46,0.92,27.0,13.0,40.0,0.675,1.0,Medium SSR (1-5)
UA,1599,2025-08-02,ORD,DEN,2025-08-02 08:45:00+00:00,2025-08-02 10:35:00+00:00,2025-08-02 08:51:00+00:00,2025-08-02 10:45:00+00:00,364,B777-2HD,Mainline,186,221,93,6.0,363,0.9972527472527472,38.0,202.0,240.0,0.1583333333333333,9.0,High SSR (>5)
G7,4185,2025-08-13,ORD,STL,2025-08-13 20:05:00+00:00,2025-08-13 21:35:00+00:00,2025-08-13 20:25:00+00:00,2025-08-13 21:45:00+00:00,50,CRJ-550,Express,327,314,29,20.0,45,0.9,42.0,1.0,43.0,0.9767441860465116,1.0,Medium SSR (1-5)
UA,1899,2025-08-05,ORD,YYC,2025-08-05 20:03:00+00:00,2025-08-05 22:53:00+00:00,2025-08-05 20:08:00+00:00,2025-08-05 23:05:00+00:00,126,B737-700,Mainline,106,57,52,5.0,109,0.8650793650793651,29.0,36.0,65.0,0.4461538461538462,4.0,Medium SSR (1-5)
OO,5946,2025-08-03,ORD,RAP,2025-08-03 20:05:00+00:00,2025-08-03 21:46:00+00:00,2025-08-03 20:12:00+00:00,2025-08-03 21:30:00+00:00,76,ERJ-175,Express,75,65,34,7.0,68,0.8947368421052632,24.0,17.0,41.0,0.5853658536585366,0.0,Low SSR (0)
UA,466,2025-08-06,ORD,DCA,2025-08-06 10:00:00+00:00,2025-08-06 12:58:00+00:00,2025-08-06 09:43:00+00:00,2025-08-06 12:35:00+00:00,126,A319-100,Mainline,121,110,51,-17.0,40,0.3174603174603174,0.0,9.0,9.0,0.0,0.0,Low SSR (0)
OO,6004,2025-08-05,ORD,SUN,2025-08-05 19:35:00+00:00,2025-08-05 22:36:00+00:00,2025-08-05 19:38:00+00:00,2025-08-05 22:10:00+00:00,70,ERJ-175,Express,40,61,34,3.0,41,0.5857142857142857,8.0,15.0,23.0,0.3478260869565217,2.0,Medium SSR (1-5)
UA,1120,2025-08-03,ORD,LIR,2025-08-03 07:52:00+00:00,2025-08-03 11:53:00+00:00,2025-08-03 07:44:00+00:00,2025-08-03 11:50:00+00:00,179,B737-900,Mainline,611,566,70,-8.0,139,0.776536312849162,11.0,83.0,94.0,0.1170212765957446,1.0,Medium SSR (1-5)
OO,5026,2025-08-05,ORD,JST,2025-08-05 21:05:00+00:00,2025-08-05 23:55:00+00:00,2025-08-05 21:06:00+00:00,2025-08-05 23:42:00+00:00,50,CRJ-200,Express,40,45,29,1.0,25,0.5,3.0,8.0,11.0,0.2727272727272727,0.0,Low SSR (0)
UA,2683,2025-08-14,ORD,SAN,2025-08-14 14:06:00+00:00,2025-08-14 16:28:00+00:00,2025-08-14 13:58:00+00:00,2025-08-14 16:09:00+00:00,166,B737-800,Mainline,63,71,51,-8.0,164,0.9879518072289156,40.0,99.0,139.0,0.2877697841726618,6.0,High SSR (>5)
UA,2378,2025-08-11,ORD,LAX,2025-08-11 21:42:00+00:00,2025-08-12 00:15:00+00:00,2025-08-11 22:51:00+00:00,2025-08-12 00:46:00+00:00,200,A321-2NX,Mainline,77,103,62,69.0,200,1.0,69.0,41.0,110.0,0.6272727272727273,2.0,Medium SSR (1-5)
UA,1643,2025-08-15,ORD,SEA,2025-08-15 07:10:00+00:00,2025-08-15 09:50:00+00:00,2025-08-15 07:05:00+00:00,2025-08-15 09:36:00+00:00,179,B737-900,Mainline,574,369,56,-5.0,175,0.9776536312849162,19.0,71.0,90.0,0.2111111111111111,6.0,High SSR (>5)
UA,587,2025-08-13,ORD,YUL,2025-08-13 14:07:00+00:00,2025-08-13 17:26:00+00:00,2025-08-13 14:24:00+00:00,2025-08-13 17:24:00+00:00,166,B737-MAX8,Mainline,61,103,65,17.0,163,0.9819277108433736,52.0,31.0,83.0,0.6265060240963856,2.0,Medium SSR (1-5)
G7,4452,2025-08-04,ORD,RIC,2025-08-04 10:50:00+00:00,2025-08-04 13:57:00+00:00,2025-08-04 10:41:00+00:00,2025-08-04 13:45:00+00:00,50,CRJ-550,Express,57,58,29,-9.0,49,0.98,15.0,24.0,39.0,0.3846153846153846,0.0,Low SSR (0)
G7,4588,2025-08-12,ORD,MDT,2025-08-12 13:55:00+00:00,2025-08-12 16:57:00+00:00,2025-08-12 13:52:00+00:00,2025-08-12 18:08:00+00:00,50,CRJ-550,Express,58,71,29,-3.0,49,0.98,9.0,6.0,15.0,0.6,2.0,Medium SSR (1-5)
UA,563,2025-08-14,ORD,EWR,2025-08-14 07:15:00+00:00,2025-08-14 10:33:00+00:00,2025-08-14 07:05:00+00:00,2025-08-14 10:24:00+00:00,200,A321-2NX,Mainline,482,483,62,-10.0,196,0.98,12.0,62.0,74.0,0.1621621621621621,4.0,Medium SSR (1-5)
UA,1983,2025-08-12,ORD,LAX,2025-08-12 16:50:00+00:00,2025-08-12 19:21:00+00:00,2025-08-12 17:00:00+00:00,2025-08-12 20:03:00+00:00,179,B737-900,Mainline,67,61,56,10.0,131,0.7318435754189944,29.0,71.0,100.0,0.29,3.0,Medium SSR (1-5)
UA,399,2025-08-15,ORD,BOS,2025-08-15 11:05:00+00:00,2025-08-15 14:42:00+00:00,2025-08-15 11:02:00+00:00,2025-08-15 14:40:00+00:00,166,B737-MAX8,Mainline,70,85,51,-3.0,166,1.0,47.0,58.0,105.0,0.4476190476190476,3.0,Medium SSR (1-5)
OO,5251,2025-08-10,ORD,ASE,2025-08-10 19:35:00+00:00,2025-08-11 03:14:00+00:00,2025-08-11 01:28:00+00:00,2025-08-11 03:14:00+00:00,70,ERJ-175,Express,68,396,34,353.0,15,0.2142857142857142,7.0,2.0,9.0,0.7777777777777778,0.0,Low SSR (0)
UA,2417,2025-08-02,ORD,SAN,2025-08-02 16:13:00+00:00,2025-08-02 18:35:00+00:00,2025-08-02 17:36:00+00:00,2025-08-02 19:34:00+00:00,166,B737-800,Mainline,-43,54,51,83.0,166,1.0,74.0,77.0,151.0,0.4900662251655629,1.0,Medium SSR (1-5)
UA,265,2025-08-11,ORD,YYZ,2025-08-11 17:55:00+00:00,2025-08-11 20:44:00+00:00,2025-08-11 18:15:00+00:00,2025-08-11 21:10:00+00:00,126,A319-100,Mainline,65,71,52,20.0,121,0.9603174603174603,17.0,53.0,70.0,0.2428571428571428,7.0,High SSR (>5)
UA,3,2025-08-13,ORD,ZRH,2025-08-13 15:55:00+00:00,2025-08-14 07:45:00+00:00,2025-08-13 15:49:00+00:00,2025-08-14 07:30:00+00:00,167,B767-300,Mainline,270,286,145,-6.0,154,0.9221556886227544,122.0,51.0,173.0,0.7052023121387283,4.0,Medium SSR (1-5)
UA,1878,2025-08-06,ORD,SFO,2025-08-06 12:46:00+00:00,2025-08-06 15:33:00+00:00,2025-08-06 12:41:00+00:00,2025-08-06 15:25:00+00:00,179,B737-900,Mainline,68,75,56,-5.0,179,1.0,40.0,88.0,128.0,0.3125,2.0,Medium SSR (1-5)
UA,2113,2025-08-02,ORD,FSD,2025-08-02 20:08:00+00:00,2025-08-02 22:00:00+00:00,2025-08-02 20:08:00+00:00,2025-08-02 21:41:00+00:00,179,B737-900,Mainline,86,70,56,0.0,166,0.9273743016759776,84.0,27.0,111.0,0.7567567567567568,5.0,Medium SSR (1-5)
UA,1741,2025-08-05,ORD,JAC,2025-08-05 09:20:00+00:00,2025-08-05 11:35:00+00:00,2025-08-05 09:15:00+00:00,2025-08-05 11:42:00+00:00,126,B737-700,Mainline,107,95,43,-5.0,123,0.9761904761904762,74.0,26.0,100.0,0.74,1.0,Medium SSR (1-5)
OO,5444,2025-08-10,ORD,CID,2025-08-10 12:50:00+00:00,2025-08-10 14:04:00+00:00,2025-08-10 12:46:00+00:00,2025-08-10 14:41:00+00:00,50,CRJ-550,Express,46,73,29,-4.0,48,0.96,42.0,4.0,46.0,0.9130434782608696,0.0,Low SSR (0)
YX,3520,2025-08-11,ORD,CVG,2025-08-11 21:16:00+00:00,2025-08-11 23:46:00+00:00,2025-08-11 21:22:00+00:00,2025-08-12 00:14:00+00:00,76,ERJ-175,Express,162,199,34,6.0,71,0.9342105263157896,41.0,5.0,46.0,0.8913043478260869,1.0,Medium SSR (1-5)
UA,1492,2025-08-03,ORD,CMH,2025-08-03 21:20:00+00:00,2025-08-03 23:48:00+00:00,2025-08-03 21:26:00+00:00,2025-08-03 23:43:00+00:00,166,B737-800,Mainline,135,121,51,6.0,155,0.933734939759036,68.0,10.0,78.0,0.8717948717948718,2.0,Medium SSR (1-5)
UA,938,2025-08-13,ORD,LHR,2025-08-13 21:25:00+00:00,2025-08-14 11:45:00+00:00,2025-08-13 21:55:00+00:00,2025-08-14 11:58:00+00:00,167,B767-300,Mainline,245,290,145,30.0,161,0.9640718562874252,59.0,62.0,121.0,0.4876033057851239,3.0,Medium SSR (1-5)
OO,5748,2025-08-15,ORD,YWG,2025-08-15 13:02:00+00:00,2025-08-15 15:31:00+00:00,2025-08-15 12:57:00+00:00,2025-08-15 15:14:00+00:00,70,ERJ-175,Express,47,63,42,-5.0,70,1.0,36.0,17.0,53.0,0.6792452830188679,3.0,Medium SSR (1-5)
UA,466,2025-08-01,ORD,DCA,2025-08-01 10:00:00+00:00,2025-08-01 12:58:00+00:00,2025-08-01 09:55:00+00:00,2025-08-01 12:36:00+00:00,126,A319-100,Mainline,121,95,51,-5.0,120,0.9523809523809524,3.0,52.0,55.0,0.0545454545454545,0.0,Low SSR (0)
UA,1209,2025-08-08,ORD,EWR,2025-08-08 21:25:00+00:00,2025-08-09 00:46:00+00:00,2025-08-08 21:27:00+00:00,2025-08-09 00:38:00+00:00,179,B737-900,Mainline,88,105,56,2.0,164,0.9162011173184358,42.0,58.0,100.0,0.42,1.0,Medium SSR (1-5)
G7,4406,2025-08-10,ORD,TVC,2025-08-10 09:25:00+00:00,2025-08-10 11:54:00+00:00,2025-08-10 10:18:00+00:00,2025-08-10 12:34:00+00:00,50,CRJ-550,Express,-30,31,29,53.0,35,0.7,21.0,6.0,27.0,0.7777777777777778,0.0,Low SSR (0)
UA,1044,2025-08-14,ORD,LAX,2025-08-14 09:05:00+00:00,2025-08-14 11:40:00+00:00,2025-08-14 09:02:00+00:00,2025-08-14 11:25:00+00:00,234,B757-300,Mainline,960,961,66,-3.0,224,0.9572649572649572,45.0,86.0,131.0,0.3435114503816794,2.0,Medium SSR (1-5)
OO,5215,2025-08-08,ORD,LNK,2025-08-08 09:06:00+00:00,2025-08-08 11:05:00+00:00,2025-08-08 09:01:00+00:00,2025-08-08 11:01:00+00:00,50,CRJ-200,Express,74,68,29,-5.0,48,0.96,24.0,20.0,44.0,0.5454545454545454,2.0,Medium SSR (1-5)
UA,912,2025-08-12,ORD,KEF,2025-08-12 21:10:00+00:00,2025-08-13 08:30:00+00:00,2025-08-12 21:43:00+00:00,2025-08-13 08:38:00+00:00,176,B757-200,Mainline,240,182,75,33.0,112,0.6363636363636364,113.0,33.0,146.0,0.773972602739726,4.0,Medium SSR (1-5)
UA,2865,2025-08-05,ORD,LGA,2025-08-05 18:30:00+00:00,2025-08-05 21:54:00+00:00,2025-08-05 18:27:00+00:00,2025-08-05 22:05:00+00:00,166,B737-800,Mainline,94,64,51,-3.0,134,0.8072289156626506,6.0,33.0,39.0,0.1538461538461538,2.0,Medium SSR (1-5)
G7,4426,2025-08-15,ORD,BUF,2025-08-15 10:35:00+00:00,2025-08-15 13:21:00+00:00,2025-08-15 10:32:00+00:00,2025-08-15 13:25:00+00:00,50,CRJ-550,Express,43,55,29,-3.0,44,0.88,9.0,5.0,14.0,0.6428571428571429,2.0,Medium SSR (1-5)
UA,2627,2025-08-14,ORD,MSP,2025-08-14 21:50:00+00:00,2025-08-14 23:28:00+00:00,2025-08-14 21:53:00+00:00,2025-08-14 23:15:00+00:00,179,B737-900,Mainline,98,95,56,3.0,172,0.9608938547486032,56.0,14.0,70.0,0.8,1.0,Medium SSR (1-5)
UA,1269,2025-08-03,ORD,CLE,2025-08-03 18:00:00+00:00,2025-08-03 20:28:00+00:00,2025-08-03 18:03:00+00:00,2025-08-03 20:21:00+00:00,126,B737-700,Mainline,61,51,43,3.0,113,0.8968253968253969,36.0,20.0,56.0,0.6428571428571429,4.0,Medium SSR (1-5)
UA,1775,2025-08-04,ORD,FLL,2025-08-04 17:31:00+00:00,2025-08-04 15:03:00+00:00,2025-08-04 17:31:00+00:00,2025-08-04 18:16:00+00:00,179,B737-MAX9,Mainline,743,768,56,0.0,178,0.994413407821229,5.0,25.0,30.0,0.1666666666666666,6.0,High SSR (>5)
OO,5437,2025-08-06,ORD,DLH,2025-08-06 12:50:00+00:00,2025-08-06 14:28:00+00:00,2025-08-06 12:44:00+00:00,2025-08-06 14:22:00+00:00,50,CRJ-550,Express,52,45,29,-6.0,50,1.0,13.0,7.0,20.0,0.65,1.0,Medium SSR (1-5)
UA,1316,2025-08-11,ORD,SRQ,2025-08-11 11:14:00+00:00,2025-08-11 15:10:00+00:00,2025-08-11 11:16:00+00:00,2025-08-11 15:10:00+00:00,126,B737-700,Mainline,106,141,43,2.0,122,0.9682539682539684,20.0,54.0,74.0,0.2702702702702703,4.0,Medium SSR (1-5)
UA,609,2025-08-09,ORD,PHX,2025-08-09 13:34:00+00:00,2025-08-09 15:22:00+00:00,2025-08-09 13:38:00+00:00,2025-08-09 15:22:00+00:00,179,B737-900,Mainline,235,255,56,4.0,165,0.9217877094972068,63.0,87.0,150.0,0.42,5.0,Medium SSR (1-5)
OO,5395,2025-08-15,ORD,GSO,2025-08-15 13:44:00+00:00,2025-08-15 16:51:00+00:00,2025-08-15 13:43:00+00:00,2025-08-15 16:41:00+00:00,70,ERJ-175,Express,34,44,34,-1.0,68,0.9714285714285714,11.0,37.0,48.0,0.2291666666666666,2.0,Medium SSR (1-5)
OO,5290,2025-08-08,ORD,BOI,2025-08-08 19:45:00+00:00,2025-08-08 22:52:00+00:00,2025-08-08 20:10:00+00:00,2025-08-08 22:57:00+00:00,70,ERJ-175,Express,55,84,34,25.0,65,0.9285714285714286,26.0,20.0,46.0,0.5652173913043478,4.0,Medium SSR (1-5)
OO,4780,2025-08-12,ORD,CAK,2025-08-12 11:00:00+00:00,2025-08-12 13:34:00+00:00,2025-08-12 10:59:00+00:00,2025-08-12 13:20:00+00:00,50,CRJ-550,Express,66,57,29,-1.0,45,0.9,22.0,6.0,28.0,0.7857142857142857,1.0,Medium SSR (1-5)
UA,1851,2025-08-05,ORD,ALB,2025-08-05 08:55:00+00:00,2025-08-05 12:05:00+00:00,2025-08-05 08:50:00+00:00,2025-08-05 12:04:00+00:00,166,B737-MAX8,Mainline,178,189,57,-5.0,101,0.608433734939759,57.0,12.0,69.0,0.8260869565217391,4.0,Medium SSR (1-5)
UA,1198,2025-08-09,ORD,CUN,2025-08-09 09:21:00+00:00,2025-08-09 13:14:00+00:00,2025-08-09 09:30:00+00:00,2025-08-09 13:06:00+00:00,179,B737-900,Mainline,99,124,70,9.0,179,1.0,7.0,124.0,131.0,0.0534351145038167,2.0,Medium SSR (1-5)
OO,5100,2025-08-04,ORD,DEC,2025-08-04 17:00:00+00:00,2025-08-04 18:03:00+00:00,2025-08-04 17:34:00+00:00,2025-08-04 18:38:00+00:00,50,CRJ-200,Express,42,47,29,34.0,40,0.8,26.0,14.0,40.0,0.65,1.0,Medium SSR (1-5)
OO,5314,2025-08-07,ORD,LNK,2025-08-07 19:40:00+00:00,2025-08-07 21:36:00+00:00,2025-08-07 19:50:00+00:00,2025-08-07 21:58:00+00:00,50,CRJ-550,Express,64,41,29,10.0,49,0.98,15.0,7.0,22.0,0.6818181818181818,1.0,Medium SSR (1-5)
OO,5383,2025-08-06,ORD,TVC,2025-08-06 13:55:00+00:00,2025-08-06 16:12:00+00:00,2025-08-06 14:03:00+00:00,2025-08-06 16:44:00+00:00,50,CRJ-550,Express,40,37,29,8.0,50,1.0,20.0,3.0,23.0,0.8695652173913043,0.0,Low SSR (0)
OO,5360,2025-08-13,ORD,MBS,2025-08-13 13:55:00+00:00,2025-08-13 16:10:00+00:00,2025-08-13 13:53:00+00:00,2025-08-13 15:56:00+00:00,50,CRJ-550,Express,40,35,29,-2.0,49,0.98,32.0,3.0,35.0,0.9142857142857144,4.0,Medium SSR (1-5)
OO,4791,2025-08-08,ORD,SBN,2025-08-08 10:35:00+00:00,2025-08-08 12:33:00+00:00,2025-08-08 10:29:00+00:00,2025-08-08 12:14:00+00:00,50,CRJ-550,Express,41,41,29,-6.0,43,0.86,19.0,0.0,19.0,1.0,1.0,Medium SSR (1-5)
G7,4380,2025-08-08,ORD,SYR,2025-08-08 07:05:00+00:00,2025-08-08 10:09:00+00:00,2025-08-08 07:01:00+00:00,2025-08-08 10:07:00+00:00,50,CRJ-550,Express,640,618,29,-4.0,43,0.86,13.0,4.0,17.0,0.7647058823529411,0.0,Low SSR (0)
OO,5320,2025-08-06,ORD,MKE,2025-08-06 19:40:00+00:00,2025-08-06 20:45:00+00:00,2025-08-06 23:35:00+00:00,2025-08-07 00:26:00+00:00,50,CRJ-200,Express,54,70,29,235.0,23,0.46,18.0,3.0,21.0,0.8571428571428571,1.0,Medium SSR (1-5)
OO,5135,2025-08-02,ORD,MCW,2025-08-02 16:50:00+00:00,2025-08-02 18:20:00+00:00,2025-08-02 16:40:00+00:00,2025-08-02 18:09:00+00:00,50,CRJ-200,Express,75,80,29,-10.0,17,0.34,11.0,8.0,19.0,0.5789473684210527,0.0,Low SSR (0)
OO,5608,2025-08-07,ORD,GRB,2025-08-07 11:10:00+00:00,2025-08-07 12:23:00+00:00,2025-08-07 12:25:00+00:00,2025-08-07 13:43:00+00:00,50,CRJ-200,Express,-55,32,29,75.0,45,0.9,30.0,12.0,42.0,0.7142857142857143,0.0,Low SSR (0)
UA,503,2025-08-04,ORD,DEN,2025-08-04 14:35:00+00:00,2025-08-04 16:27:00+00:00,2025-08-04 16:14:00+00:00,2025-08-04 17:54:00+00:00,234,B757-300,Mainline,-17,99,66,99.0,234,1.0,26.0,131.0,157.0,0.1656050955414012,2.0,Medium SSR (1-5)
UA,2104,2025-08-14,ORD,BOS,2025-08-14 06:00:00+00:00,2025-08-14 09:26:00+00:00,2025-08-14 05:57:00+00:00,2025-08-14 09:27:00+00:00,179,B737-MAX9,Mainline,330,338,56,-3.0,173,0.9664804469273744,16.0,81.0,97.0,0.1649484536082474,2.0,Medium SSR (1-5)
UA,1069,2025-08-07,ORD,DCA,2025-08-07 19:40:00+00:00,2025-08-07 22:42:00+00:00,2025-08-07 21:20:00+00:00,2025-08-08 00:11:00+00:00,126,A319-100,Mainline,-31,48,43,100.0,112,0.8888888888888888,33.0,20.0,53.0,0.6226415094339622,0.0,Low SSR (0)
UA,2040,2025-08-07,ORD,DEN,2025-08-07 20:10:00+00:00,2025-08-07 22:00:00+00:00,2025-08-07 21:25:00+00:00,2025-08-07 22:43:00+00:00,179,B737-900,Mainline,135,193,119,75.0,179,1.0,56.0,64.0,120.0,0.4666666666666667,2.0,Medium SSR (1-5)
UA,2684,2025-08-11,ORD,FCA,2025-08-11 08:45:00+00:00,2025-08-11 11:36:00+00:00,2025-08-11 08:42:00+00:00,2025-08-11 11:10:00+00:00,179,B737-900,Mainline,71,86,56,-3.0,179,1.0,58.0,31.0,89.0,0.651685393258427,3.0,Medium SSR (1-5)
UA,2389,2025-08-03,ORD,RSW,2025-08-03 10:57:00+00:00,2025-08-03 15:02:00+00:00,2025-08-03 11:43:00+00:00,2025-08-03 15:40:00+00:00,179,B737-900,Mainline,73,133,56,46.0,179,1.0,13.0,88.0,101.0,0.1287128712871287,7.0,High SSR (>5)
UA,2616,2025-08-09,ORD,PDX,2025-08-09 12:46:00+00:00,2025-08-09 15:14:00+00:00,2025-08-09 12:41:00+00:00,2025-08-09 14:58:00+00:00,166,B737-800,Mainline,67,94,51,-5.0,166,1.0,44.0,35.0,79.0,0.5569620253164557,2.0,Medium SSR (1-5)
